"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"NH49",245000,895000,885657.617777778,876278.880923758,1.07029132599119
"NH50",255000,805000,820163.52,830032.106998168,-1.18894039338531
"NH51",255000,815000,824626.648888889,833820.514777264,-1.10261929581227
"NH52",255000,825000,824626.648888889,838218.343323786,-1.62149809093917
"NH53",255000,835000,837973.546666667,843013.806623775,-0.597885813672987
"NH54",255000,845000,837973.546666667,848186.484782211,-1.20409111660947
"NH55",255000,855000,837973.546666667,853870.529773906,-1.8617556822635
"NH56",255000,865000,857980.195555556,860240.252619613,-0.262723937548325
"NH57",255000,875000,857980.195555556,867403.554132863,-1.08638689943209
"NH58",255000,885000,857980.195555556,875573.23971508,-2.0093172520039
"NH59",255000,895000,885657.617777778,884681.375457787,0.110349595580158
"NH60",265000,805000,835625.884444444,838012.399898694,-0.284782833110648
"NH61",265000,815000,845019.537777778,842728.06480955,0.271911315632469
"NH62",265000,825000,845019.537777778,848322.734596292,-0.389379735306293
"NH63",265000,835000,861822.008888889,854503.760850465,0.856432513666184
"NH64",265000,845000,861822.008888889,861055.701659454,0.0889962435598247
"NH65",265000,855000,861822.008888889,867846.438751339,-0.694181550265799
"NH66",265000,865000,880704.906666667,874762.03041247,0.679370622818933
"NH67",265000,875000,880704.906666667,881798.390984385,-0.124006159332829
"NH68",265000,885000,880704.906666667,889080.924084682,-0.942098428963385
"NH69",265000,895000,907804.551111111,896653.666540221,1.24361110504535
"NH70",275000,805000,852631.786666667,848082.13853373,0.536463147402496
"NH71",275000,815000,862766.382222222,853620.347586683,1.07144056036112
"NH72",275000,825000,862766.382222222,860449.933251106,0.269213684794409
"NH73",275000,835000,885504.746666667,868144.507494327,1.99969463867781
"NH74",275000,845000,885504.746666667,876244.747974648,1.05678221905719
"NH75",275000,855000,885504.746666667,884288.013572742,0.137594660930527
"NH76",275000,865000,903450.062222222,891864.804984848,1.29899253481256
"NH77",275000,875000,903450.062222222,898788.925401753,0.518601941872578
"NH78",275000,885000,903450.062222222,905165.585972401,-0.189525958207464
"NH79",275000,895000,930099.057777778,911132.319445743,2.08166672691109
"NH80",285000,805000,852631.786666667,860146.877376371,-0.873698540024561
"NH81",285000,815000,862766.382222222,866206.307232028,-0.397125370836618
"NH82",285000,825000,862766.382222222,874110.087432164,-1.29774331323257
"NH83",285000,835000,885504.746666667,883267.768406395,0.253261620120909
"NH84",285000,845000,885504.746666667,892925.885813936,-0.83110359607331
"NH85",285000,855000,885504.746666667,902248.374692247,-1.85576704765932
"NH86",285000,865000,903450.062222222,910481.451839879,-0.772271593611008
"NH87",285000,875000,903450.062222222,917201.068162272,-1.49923570930877
"NH88",285000,885000,903450.062222222,922569.933896496,-2.07245770448212
"NH89",285000,895000,930099.057777778,926894.97842145,0.345678791116641
"NH90",295000,805000,872183.911111111,873659.618615403,-0.168911035012771
"NH91",295000,815000,880505.333333333,879918.828403357,0.0666544357325423
"NH92",295000,825000,880505.333333333,888623.812867792,-0.913601393176536
"NH93",295000,835000,913862.328888889,899049.859529559,1.64756928687815
"NH94",295000,845000,913862.328888889,910117.867070461,0.411426031056933
"NH95",295000,855000,913862.328888889,920611.33610538,-0.733100598678489
"NH96",295000,865000,932507.377777778,929363.34837446,0.338299267860871
"NH97",295000,875000,932507.377777778,935796.396340129,-0.35146732507354
"NH98",295000,885000,932507.377777778,940087.410918738,-0.806311525175293
"NJ00",305000,805000,902803.448888889,888071.104498602,1.65891495800948
"NJ01",305000,815000,902803.448888889,894164.697944458,0.966125252348903
"NJ02",305000,825000,902803.448888889,903255.009162764,-0.0499925568410029
"NJ03",305000,835000,942025.137777778,914571.875111666,3.00176108769584
"NJ04",305000,845000,942025.137777778,926741.979632644,1.64912764081243
"NJ05",305000,855000,942025.137777778,938108.67198088,0.41748529929143
"NJ06",305000,865000,961583.644444444,947224.274301826,1.5159419508334
"NJ10",315000,805000,902803.448888889,902589.322427626,0.0237235757107519
"NJ11",315000,815000,902803.448888889,908097.931266227,-0.583029890835178
"NJ12",315000,825000,902803.448888889,917189.518877994,-1.56849480865236
"NJ13",315000,835000,942025.137777778,928980.502257566,1.4041882998095
"NJ14",315000,845000,942025.137777778,941809.007413099,0.0229484282882475
"NJ15",315000,855000,942025.137777778,953715.360006354,-1.22575589308934
"NJ16",315000,865000,961583.644444444,963078.056558225,-0.155170404268318
"NJ17",315000,875000,961583.644444444,969068.274019839,-0.772353174286342
"NJ20",325000,805000,917654.862222222,916450.88741508,0.131373631001497
"NJ21",325000,815000,917654.862222222,921082.818384292,-0.37216590013946
"NJ22",325000,825000,917654.862222222,929880.046241031,-1.31470549004988
"NJ23",325000,835000,957465.884444444,941763.655144072,1.66732164854787
"NJ24",325000,845000,957465.884444444,954854.188645297,0.273517761162295
"NJ25",325000,855000,957465.884444444,966986.561340432,-0.984571789993692
"NJ26",325000,865000,975899.982222222,976411.16908602,-0.0523536477236789
"NJ27",325000,875000,975899.982222222,982399.10970849,-0.661556736161525
"NJ30",335000,805000,932094.168888889,929394.479794408,0.29047827947917
"NJ31",335000,815000,932094.168888889,932964.3109988,-0.0932663875405405
"NJ32",335000,825000,932094.168888889,941226.694563576,-0.970279075958646
"NJ33",335000,835000,972729.671111111,952927.97780139,2.07798425180121
"NJ34",335000,845000,972729.671111111,966048.408028469,0.691607483343159
"NJ35",335000,855000,972729.671111111,978266.5780156,-0.565991625280743
"NJ36",335000,865000,990237.76,987724.037611703,0.254496427400432
"NJ40",345000,805000,932094.168888889,941268.276080755,-0.974653818151128
"NJ41",345000,815000,932094.168888889,943803.515379677,-1.24065510458262
"NJ42",345000,825000,932094.168888889,951384.370450772,-2.02759285952353
"NJ43",345000,835000,972729.671111111,962805.309402216,1.03077554849145
"NJ44",345000,845000,972729.671111111,975965.593791108,-0.331561143198397
"NJ45",345000,855000,972729.671111111,988330.777180653,-1.57853083499499
"NJ46",345000,865000,990237.76,997761.526660613,-0.754064619608516
"NJ50",355000,805000,950803.093333333,952353.637297368,-0.162811785802089
"NJ51",355000,815000,950803.093333333,953953.642991244,-0.330262343569578
"NJ52",355000,825000,950803.093333333,960848.170401031,-1.04543853827653
"NJ53",355000,835000,987945.6,971834.044711934,1.65785047104845
"NJ54",355000,845000,987945.6,984904.92981543,0.308727278392223
"NJ55",355000,855000,987945.6,997360.030663662,-0.943935025890083
"NJ56",355000,865000,1000037.56444444,1006842.1924948,-0.67583858732541
"NJ60",365000,805000,968735.644444444,962857.140579338,0.610527109096342
"NJ61",365000,815000,968735.644444444,963792.608812522,0.512873369926786
"NJ62",365000,825000,968735.644444444,969915.711188377,-0.121666937685444
"NJ63",365000,835000,1004566.15111111,980414.486471982,2.46341368598483
"NJ64",365000,845000,1004566.15111111,993170.006077661,1.14745159073588
"NJ65",365000,855000,1004566.15111111,1005456.13044517,-0.0885149841064546
"NJ66",365000,865000,1009954.79111111,1014821.1494686,-0.479528669661803
"NJ70",375000,805000,968735.644444444,973361.439462568,-0.475239189737988
"NJ71",375000,815000,968735.644444444,973697.56042078,-0.509595194445264
"NJ72",375000,825000,968735.644444444,979161.100252363,-1.0647334545083
"NJ73",375000,835000,1004566.15111111,989030.997533554,1.57074486202139
"NJ74",375000,845000,1004566.15111111,1001111.23138595,0.345108477144569
"NJ75",375000,855000,1004566.15111111,1012838.11295923,-0.816711154752053
"NJ76",375000,865000,1009954.79111111,1021835.28558241,-1.16266238198309
"NJ80",385000,805000,980725.902222222,984427.236491803,-0.375988608642275
"NJ81",385000,815000,980725.902222222,984228.659814233,-0.355888599369978
"NJ82",385000,825000,980725.902222222,989061.50953126,-0.842779466060535
"NJ83",385000,835000,1017841.13777778,998007.928496991,1.9872797314001
"NJ84",385000,845000,1017841.13777778,1009058.94006908,0.870335454150921
"NJ85",385000,855000,1017841.13777778,1019799.03206592,-0.19198824734824
"NJ86",385000,865000,1019590.84444444,1028134.166059,-0.830953964627816
"NJ90",395000,805000,991808.568888889,996468.726462141,-0.467667218197343
"NJ91",395000,815000,991808.568888889,995866.072141443,-0.407434630625529
"NJ92",395000,825000,991808.568888889,999925.235557419,-0.811727355196248
"NJ93",395000,835000,1030376.53333333,1007646.53609555,2.25575104201258
"NJ94",395000,845000,1030376.53333333,1017247.24589327,1.29066827097024
"NJ95",395000,855000,1030376.53333333,1026651.14988639,0.362867508341059
"NJ96",395000,865000,1029178.48888889,1033942.28242597,-0.460740760683768
"NK01",405000,815000,991808.568888889,1008286.48038942,-1.63424897794601
"NK02",405000,825000,991808.568888889,1011376.05057286,-1.93473848554026
"NK03",405000,835000,1030376.53333333,1017670.01507248,1.24858923547482
"NK04",405000,845000,1030376.53333333,1025590.36281018,0.466674677991299
"NK05",405000,855000,1030376.53333333,1033373.98041723,-0.290064114318357
"NK06",405000,865000,1029178.48888889,1039395.40257153,-0.982966988054766
"NK13",415000,835000,1036295.12888889,1027853.31099267,0.821305706362265
"NK14",415000,845000,1036295.12888889,1033973.9723999,0.224488870218379
"NK15",415000,855000,1036295.12888889,1040068.93618066,-0.362842034839562
"NL57",55000,775000,1017246.13333333,1044363.33665162,-2.59652961441872
"NL58",55000,785000,1017246.13333333,1039552.6995147,-2.14578502771245
"NL59",55000,795000,1016327.25333333,1034606.28094319,-1.7667617089271
"NL68",65000,785000,1023217.45777778,1031060.00284318,-0.76062935656313
"NL69",65000,795000,1023392.33777778,1026310.98893396,-0.284382724890972
"NL79",75000,795000,1013406.72,1015922.45020124,-0.247630141527109
"NL82",85000,725000,1021519.60888889,1036629.69819158,-1.45761686444553
"NL93",95000,735000,1016807.57333333,1021902.20870405,-0.498544315426981
"NL94",95000,745000,1016807.57333333,1017404.50957451,-0.0586724587474401
"NL95",95000,755000,1016807.57333333,1011769.71985886,0.497924910737661
"NM04",105000,745000,1003619.46666667,1003573.98950528,0.00453152053165387
"NM05",105000,755000,1003619.46666667,997031.00868268,0.660807730813887
"NM10",115000,705000,1000839.16444444,1007900.03556716,-0.700552720860156
"NM14",115000,745000,1003619.46666667,987586.930367433,1.62340507010043
"NM15",115000,755000,1003619.46666667,979897.942838617,2.42081575958126
"NM16",115000,765000,979705.404444444,971266.418909787,0.868864131442967
"NM19",115000,795000,961993.831111111,949011.56865287,1.36797726045312
"NM21",125000,715000,1000839.16444444,990013.521908105,1.09348431074706
"NM22",125000,725000,1000839.16444444,984143.46946797,1.69646961997325
"NM23",125000,735000,973001.511111111,977442.751011614,-0.454373404059328
"NM24",125000,745000,973001.511111111,969524.78972683,0.358600566083629
"NM25",125000,755000,973001.511111111,960394.092956964,1.31273382943562
"NM26",125000,765000,948634.24,950623.48528978,-0.209256905658432
"NM29",125000,795000,926437.031111111,926602.538732888,-0.0178617708087519
"NM30",135000,705000,971147.52,982073.867978801,-1.11257903657374
"NM31",135000,715000,971147.52,974942.063176032,-0.389207043100674
"NM32",135000,725000,971147.52,967321.212254088,0.395557101140803
"NM33",135000,735000,941821.831111111,958906.87934675,-1.78172131242587
"NM34",135000,745000,941821.831111111,949439.010011726,-0.802282065545255
"NM35",135000,755000,941821.831111111,939011.59938573,0.299275507056462
"NM37",135000,775000,906649.404444444,917952.663623944,-1.23135534406269
"NM38",135000,785000,882256.942222222,909280.862579346,-2.97201024119932
"NM39",135000,795000,882256.942222222,903084.869814723,-2.3063089958283
"NM40",145000,705000,936241.493333333,967962.313259686,-3.2770717921373
"NM41",145000,715000,936241.493333333,958629.349015165,-2.33540269811593
"NM42",145000,725000,971147.52,948972.223314223,2.33676983803924
"NM43",145000,735000,941821.831111111,938752.395030121,0.326969720369254
"NM44",145000,745000,941821.831111111,927858.315741008,1.50491892277233
"NM45",145000,755000,941821.831111111,916441.063987963,2.76949256427923
"NM46",145000,765000,906649.404444444,905043.962534518,0.177388279065493
"NM47",145000,775000,906649.404444444,894524.033293249,1.35551094212141
"NM48",145000,785000,882256.942222222,885813.478947199,-0.401499504072051
"NM49",145000,795000,882256.942222222,879761.968881754,0.283596407746441
"NM51",155000,715000,936241.493333333,941448.956525188,-0.553132823161767
"NM52",155000,725000,936241.493333333,929718.270180015,0.701634394261766
"NM53",155000,735000,907320.426666667,917838.356457943,-1.14594576673242
"NM54",155000,745000,907320.426666667,905842.103552561,0.163198763703689
"NM55",155000,755000,907320.426666667,893879.86028497,1.5036211216809
"NM56",155000,765000,872018.631111111,882410.631543374,-1.17768304922699
"NM57",155000,775000,872018.631111111,872129.257346735,-0.0126846146591161
"NM58",155000,785000,842711.804444444,863772.276369998,-2.43819725426475
"NM59",155000,795000,842711.804444444,858189.768320269,-1.8035595910354
"NM60",165000,705000,910461.742222222,937707.349577053,-2.90555548776704
"NM61",165000,715000,910461.742222222,923965.545515974,-1.46150507010638
"NM62",165000,725000,910461.742222222,910490.491525752,-0.00315756219283092
"NM63",165000,735000,874924.213333333,897382.652246892,-2.50266024837078
"NM64",165000,745000,874924.213333333,884758.838091742,-1.1115599341873
"NM65",165000,755000,856536.888888889,872783.070791368,-1.86142266574306
"NM66",165000,765000,856536.888888889,861781.583116835,-0.608587411322678
"NM67",165000,775000,856536.888888889,852234.038991911,0.504890640377059
"NM68",165000,785000,831550.56,844692.835904355,-1.55586449247963
"NM69",165000,795000,831550.56,839762.223027181,-0.977855731302013
"NM70",175000,705000,910461.742222222,922160.27701987,-1.26860103272436
"NM71",175000,715000,910461.742222222,906883.650038146,0.394548097093322
"NM72",175000,725000,910461.742222222,892267.725986455,2.0390759080356
"NM73",175000,735000,874924.213333333,878542.775659957,-0.41188231545187
"NM74",175000,745000,874924.213333333,865913.879099713,1.04055777960141
"NM75",175000,755000,856536.888888889,854498.011269753,0.23860530887671
"NM76",175000,765000,856536.888888889,844479.206901974,1.42782461526188
"NM77",175000,775000,856536.888888889,836126.941106699,2.44101066222977
"NM78",175000,785000,831550.56,829698.638422603,0.223204123959695
"NM79",175000,795000,831550.56,825735.925400966,0.704176047107326
"NM80",185000,705000,892901.706666667,906930.576413541,-1.54685155751964
"NM81",185000,715000,892901.706666667,890916.581725636,0.222818272972903
"NM82",185000,725000,892901.706666667,875889.760171671,1.94224744580426
"NM83",185000,735000,850628.675555555,862285.852909257,-1.35189245125283
"NM84",185000,745000,850628.675555555,850293.682328781,0.0393973557296904
